id,age,gender,income_category,children_at_home
13586,67,M,low,0.0
43810,67,F,low,0.0
51450,41,M,low,0.0
58305,52,M,medium,1.0
95767,61,M,high,1.0
52440,12,F,,0.0
69408,52,F,medium,1.0
8488,36,F,low,0.0
53351,58,M,medium,1.0
79633,30,F,low,0.0
90058,46,F,low,1.0
15604,26,F,low,0.0
23696,23,M,medium,0.0
58652,29,M,low,0.0
60471,30,M,low,0.0
71497,27,M,low,1.0
73432,28,F,low,0.0
74260,62,M,high,1.0
86711,61,F,medium,1.0
92993,31,M,low,0.0
1831,67,M,medium,0.0
92860,41,M,low,1.0
48657,18,F,low,0.0
52760,45,M,low,1.0
47262,69,F,low,0.0
59782,24,F,low,0.0
1753,34,M,medium,0.0
33910,59,M,medium,1.0
41746,16,F,low,0.0
70049,68,F,medium,0.0
86612,39,F,low,1.0
16158,64,M,high,0.0
62482,61,F,high,1.0
47171,14,M,,0.0
52400,13,F,,0.0
74072,54,F,high,1.0
81992,70,M,high,0.0
84760,65,F,high,0.0
2635,63,M,high,0.0
18121,53,M,medium,1.0
24447,21,M,low,0.0
44710,15,F,,0.0
60985,57,F,medium,1.0
68051,37,M,low,1.0
81671,51,M,medium,1.0
82079,39,M,low,1.0
19278,26,F,low,0.0
55355,57,M,medium,1.0
60284,60,F,medium,1.0
16060,27,F,low,0.0
51272,34,F,medium,0.0
58395,23,F,low,0.0
58421,24,F,low,0.0
61499,59,F,high,1.0
69891,49,M,low,1.0
75389,56,M,medium,1.0
83758,21,F,low,0.0
87277,60,M,high,1.0
87885,12,M,,0.0
92689,42,M,low,1.0
7016,41,M,low,1.0
31380,32,F,low,1.0
34228,60,M,high,1.0
46330,43,M,medium,1.0
47059,16,M,low,0.0
47282,28,M,low,0.0
68929,20,F,low,0.0
84999,61,M,high,1.0
3731,28,M,low,0.0
54741,31,M,low,0.0
36018,39,M,low,0.0
37457,40,F,low,0.0
62903,15,F,,0.0
72949,15,M,,0.0
31470,13,M,,0.0
32087,52,M,medium,1.0
34772,53,F,medium,1.0
40432,60,M,medium,1.0
53644,40,F,low,0.0
70742,28,F,medium,0.0
75613,27,F,low,0.0
73288,34,F,medium,1.0
86055,33,M,medium,1.0
26782,44,M,low,1.0
34410,34,M,low,0.0
44461,40,F,low,1.0
28297,44,M,low,1.0
57452,65,M,high,0.0
82723,16,M,low,0.0
11436,45,M,medium,1.0
31276,57,F,high,1.0
41034,32,F,medium,0.0
43845,51,M,medium,1.0
61469,41,M,medium,1.0
65522,32,F,medium,0.0
7616,58,F,medium,1.0
20127,50,F,low,1.0
20564,32,F,low,1.0
73647,50,M,low,1.0
99940,36,F,low,0.0
58132,30,M,low,0.0
8782,61,F,high,1.0
30279,40,M,medium,1.0
39100,12,M,,0.0
93597,16,M,medium,0.0
2882,37,F,medium,1.0
5171,19,F,low,0.0
49403,57,M,high,1.0
51900,60,F,medium,1.0
89042,28,F,low,0.0
32557,56,M,high,1.0
39251,29,F,low,0.0
63695,66,M,high,0.0
55688,64,M,medium,0.0
29112,51,F,high,1.0
52581,48,F,medium,1.0
72697,49,M,low,1.0
47824,49,M,low,1.0
7621,24,F,low,0.0
41981,28,M,low,1.0
53608,21,M,low,0.0
55554,57,M,medium,1.0
61299,35,F,low,0.0
82496,17,M,low,0.0
8127,61,F,high,1.0
35686,55,F,medium,1.0
43188,63,F,high,0.0
46663,32,M,medium,0.0
72450,67,M,low,0.0
35538,44,M,low,1.0
49860,63,F,high,0.0
59410,29,M,low,0.0
30342,38,M,low,1.0
40714,18,M,low,0.0
71920,15,M,,0.0
75822,31,M,low,0.0
29525,52,F,medium,1.0
13251,49,F,low,1.0
65998,54,F,medium,1.0
93651,30,F,medium,1.0
30325,19,M,low,0.0
25327,30,M,low,0.0
50702,49,M,low,1.0
88474,51,F,high,1.0
56486,34,F,medium,0.0
64062,59,M,medium,1.0
89746,52,M,high,1.0
18368,34,M,low,0.0
54854,17,M,medium,0.0
5964,33,F,low,0.0
17068,32,M,low,0.0
31566,27,M,medium,0.0
50346,30,F,low,0.0
70333,42,F,low,1.0
88346,41,M,low,1.0
882,34,F,low,0.0
14492,27,M,low,0.0
49360,15,M,,0.0
55634,32,M,medium,0.0
60463,60,M,medium,1.0
91435,39,F,low,1.0
96360,25,F,low,0.0
97684,24,M,low,0.0
71413,33,F,low,1.0
11205,48,M,low,1.0
25780,66,M,high,0.0
68764,33,F,low,0.0
99677,14,F,,0.0
36948,16,M,low,0.0
61290,51,F,medium,1.0
43139,39,M,low,1.0
8406,49,F,low,1.0
10630,66,M,high,0.0
16596,13,M,,0.0
32448,52,F,high,1.0
58798,41,F,low,0.0
59130,54,M,high,1.0
74943,23,M,medium,1.0
45495,69,F,high,0.0
1083,58,F,high,1.0
20175,32,M,low,1.0
93368,69,F,medium,0.0
14948,21,M,low,0.0
33973,20,M,low,0.0
64906,29,M,low,1.0
50223,67,F,low,0.0
21723,37,F,low,1.0
39947,28,M,low,0.0
98134,14,F,,0.0
9394,20,F,low,0.0
12646,23,F,low,0.0
66577,59,F,medium,1.0
78094,25,M,medium,0.0
90484,22,M,low,0.0
74774,31,F,low,0.0
42040,37,F,medium,1.0
56741,42,F,low,1.0
77966,21,M,low,0.0
38396,33,M,low,0.0
44055,28,M,low,0.0
66765,61,F,medium,1.0
3415,59,F,medium,1.0
7800,44,M,low,1.0
22115,56,M,medium,1.0
35027,52,F,high,1.0
36113,14,M,,0.0
40267,52,M,high,1.0
49032,49,F,low,1.0
57399,56,F,high,1.0
59358,21,M,low,0.0
68771,28,F,medium,0.0
72759,42,M,low,1.0
84739,33,M,low,1.0
650,15,F,,0.0
1404,53,M,high,1.0
5613,63,M,high,0.0
12614,30,F,low,1.0
16462,33,F,low,0.0
17153,66,F,high,0.0
18960,28,M,low,0.0
18998,45,F,low,1.0
22214,46,M,medium,1.0
32914,62,F,high,1.0
37362,64,M,medium,0.0
52642,42,F,medium,1.0
54913,62,F,high,1.0
62771,53,M,medium,1.0
65186,36,M,low,1.0
69690,32,M,low,1.0
72184,23,F,medium,0.0
76746,63,F,high,0.0
76861,31,M,low,1.0
77423,63,M,high,0.0
86072,70,F,low,0.0
25999,53,F,medium,1.0
27655,69,M,high,0.0
45984,23,F,low,0.0
46275,51,M,medium,1.0
57217,51,F,high,1.0
63471,49,F,low,1.0
71100,35,F,low,1.0
84082,64,M,high,0.0
2185,26,M,medium,0.0
6568,52,F,high,1.0
22529,34,F,medium,0.0
24558,55,F,high,1.0
32435,40,M,low,1.0
33288,36,F,low,1.0
42146,30,F,low,0.0
49210,34,M,medium,1.0
49495,31,M,low,0.0
76943,63,F,high,0.0
78769,48,F,medium,1.0
82489,15,M,,0.0
83150,31,M,low,0.0
87058,12,F,,0.0
88227,41,F,low,1.0
98104,21,M,low,0.0
4954,47,F,medium,1.0
7727,42,F,low,1.0
13276,45,M,medium,1.0
14050,21,F,low,0.0
20292,15,F,,0.0
21456,45,F,low,0.0
23986,57,F,medium,1.0
35359,43,M,low,1.0
42331,32,M,medium,1.0
53781,19,M,low,0.0
57178,14,M,,0.0
61502,25,M,medium,1.0
67381,39,F,low,0.0
67470,48,F,low,1.0
71947,23,M,low,0.0
76734,22,F,low,0.0
77192,50,M,low,1.0
80513,64,F,high,0.0
80831,20,M,low,0.0
82385,42,M,medium,1.0
83737,14,F,,0.0
96243,60,M,high,1.0
1651,35,M,medium,0.0
6046,25,F,low,0.0
16740,61,M,high,1.0
17651,30,M,medium,0.0
18616,49,F,low,1.0
27523,56,F,medium,1.0
36555,20,F,medium,0.0
45435,51,F,high,1.0
47971,47,F,low,1.0
48351,36,F,low,1.0
59636,29,F,low,0.0
59643,29,M,low,0.0
60573,51,F,high,1.0
62547,25,M,medium,0.0
63881,27,M,low,0.0
83830,23,F,low,0.0
85283,28,M,low,0.0
86393,66,M,high,0.0
88302,58,M,medium,1.0
89329,27,F,low,0.0
675,55,F,high,1.0
20153,28,F,low,1.0
20600,64,F,high,0.0
25544,17,M,medium,0.0
32198,33,M,low,0.0
37765,29,F,low,0.0
45529,20,F,low,0.0
47077,70,F,high,0.0
48002,36,F,low,1.0
48312,28,M,low,0.0
48968,61,F,high,1.0
50829,57,M,high,1.0
52255,16,M,low,0.0
53868,25,M,low,0.0
54301,19,M,medium,0.0
64485,24,M,low,0.0
64665,55,F,medium,1.0
67961,34,M,low,0.0
72769,62,F,high,1.0
76082,39,M,medium,1.0
84000,46,F,low,1.0
85383,45,F,medium,1.0
91228,17,M,low,0.0
91843,25,M,low,0.0
96195,48,F,low,1.0
97832,60,F,medium,1.0
98061,50,F,low,1.0
7715,50,F,low,1.0
11643,69,F,medium,0.0
14200,60,F,high,1.0
18822,29,M,low,0.0
19061,17,M,medium,0.0
47609,13,F,,0.0
49858,23,F,medium,0.0
67508,58,M,medium,1.0
73243,34,F,low,1.0
78635,58,M,high,1.0
89348,32,M,medium,0.0
94556,39,F,low,0.0
7714,38,F,low,1.0
14974,47,M,low,1.0
22452,40,F,low,1.0
26489,50,F,low,1.0
26761,56,M,high,1.0
28651,27,F,low,0.0
52026,28,F,low,0.0
57769,53,F,medium,1.0
59024,17,M,medium,0.0
63501,41,F,low,1.0
65146,43,M,medium,1.0
79232,46,M,low,1.0
80334,66,M,high,0.0
83627,25,F,low,0.0
87633,27,F,low,1.0
93172,27,F,low,0.0
95567,39,M,low,1.0
96024,22,M,low,0.0
14168,22,M,low,1.0
33877,24,M,medium,0.0
72751,54,M,medium,1.0
75168,42,M,low,0.0
78121,45,F,low,1.0
90499,14,F,,0.0
97869,31,F,low,0.0
38592,28,F,low,0.0
43244,52,M,high,1.0
43371,70,F,medium,0.0
51381,59,M,high,1.0
63356,38,M,low,1.0
65088,67,M,medium,0.0
65969,30,M,low,1.0
66449,34,F,low,0.0
74592,39,F,low,1.0
81366,65,F,high,0.0
82630,64,M,medium,0.0
83443,17,M,medium,0.0
4197,55,M,high,1.0
5473,28,M,low,0.0
6725,52,F,high,1.0
8120,25,F,low,0.0
15225,59,F,high,1.0
23906,49,F,low,1.0
28418,60,M,high,1.0
34983,12,F,,0.0
38209,41,F,low,1.0
42429,17,M,medium,0.0
45182,67,M,high,0.0
50843,43,M,low,0.0
56950,48,M,low,1.0
66418,44,F,low,1.0
81458,57,F,high,1.0
81591,62,F,high,1.0
86489,27,M,low,0.0
90265,49,M,low,1.0
3728,49,F,low,1.0
4644,24,F,low,0.0
20082,46,M,low,1.0
27129,47,F,medium,1.0
30056,62,M,high,1.0
34997,45,F,low,0.0
59158,44,M,low,0.0
65789,36,F,low,1.0
68694,29,M,low,0.0
69762,30,F,medium,0.0
74502,44,M,medium,1.0
77043,33,M,low,0.0
83368,36,M,medium,0.0
85906,14,F,,0.0
89099,31,M,low,1.0
93494,32,M,low,0.0
94653,22,F,low,0.0
99948,33,F,low,0.0
2697,30,M,low,0.0
8226,32,M,low,0.0
22839,70,M,medium,0.0
24258,24,M,medium,0.0
29594,33,M,medium,0.0
31877,14,F,,0.0
32289,50,F,low,1.0
32336,29,M,low,0.0
48446,27,F,low,0.0
52248,27,M,low,0.0
62702,48,F,low,1.0
63955,46,F,medium,1.0
68377,37,F,low,1.0
69607,67,F,low,0.0
80020,12,M,,0.0
80826,52,F,medium,1.0
88189,46,M,low,1.0
88690,70,M,medium,0.0
88860,55,F,medium,1.0
89076,24,M,low,0.0
5234,42,F,low,0.0
5916,44,F,low,1.0
31433,55,F,medium,1.0
44358,46,M,low,0.0
47685,60,M,high,1.0
57962,28,M,low,0.0
59080,38,F,low,1.0
63615,13,F,,0.0
65691,51,M,medium,1.0
66233,34,F,low,0.0
70485,59,M,medium,1.0
92739,54,F,high,1.0
4196,20,F,medium,0.0
4342,56,F,high,1.0
7938,27,F,low,0.0
13159,18,M,medium,0.0
13378,12,M,,0.0
16579,63,F,high,0.0
21831,29,F,low,0.0
28012,57,F,high,1.0
40151,31,M,medium,1.0
46686,25,F,low,0.0
47414,24,F,low,0.0
51878,34,F,low,1.0
56181,49,M,low,1.0
56551,52,F,medium,1.0
56885,62,M,medium,1.0
61503,50,M,low,1.0
62588,29,F,low,0.0
64579,53,M,medium,1.0
76639,31,M,medium,0.0
87397,31,F,low,1.0
90729,17,M,low,0.0
92748,47,M,medium,1.0
94179,25,M,medium,0.0
95591,52,F,high,1.0
96273,57,M,high,1.0
98666,12,F,,0.0
1051,41,M,low,1.0
4911,62,F,high,1.0
13557,16,F,low,0.0
16078,33,M,low,0.0
18592,30,F,medium,0.0
18663,63,M,high,0.0
19005,70,M,medium,0.0
19360,24,F,low,0.0
22310,49,M,low,1.0
22567,21,M,low,0.0
23102,32,F,low,0.0
25594,20,F,low,1.0
26602,37,M,low,1.0
26808,45,M,low,1.0
30326,59,F,medium,1.0
40487,51,F,medium,1.0
41822,49,M,low,1.0
42729,56,M,medium,1.0
49112,38,F,low,0.0
50581,16,M,low,0.0
58127,59,F,medium,1.0
61007,36,F,medium,1.0
64831,31,F,low,1.0
65132,40,F,low,0.0
66076,26,F,low,0.0
67032,49,M,medium,1.0
70968,56,F,medium,1.0
72022,62,M,medium,1.0
77734,43,M,low,0.0
78979,70,M,high,0.0
80382,47,F,low,1.0
86625,46,F,medium,1.0
98039,69,F,medium,0.0
680,64,M,medium,0.0
2775,64,F,medium,0.0
2801,12,F,,0.0
12093,61,F,high,1.0
27603,14,M,,0.0
29035,32,M,low,1.0
40249,31,M,low,1.0
50178,70,M,medium,0.0
55922,40,M,low,0.0
64063,25,M,low,0.0
74272,63,M,high,0.0
76258,44,F,low,1.0
81633,53,F,medium,1.0
82162,70,M,medium,0.0
84888,49,M,low,1.0
85747,43,M,low,1.0
86904,66,M,medium,0.0
98858,62,M,medium,1.0
2536,56,F,medium,0.0
13838,67,M,medium,0.0
20846,21,F,medium,0.0
22478,48,F,low,1.0
26286,37,F,low,1.0
31466,12,F,,0.0
42973,59,F,medium,1.0
43500,37,F,low,1.0
43782,21,M,medium,0.0
46480,46,M,low,1.0
46846,60,F,medium,1.0
64202,44,F,medium,1.0
65203,35,M,medium,0.0
66546,61,F,high,1.0
70696,46,F,low,0.0
71704,70,M,low,0.0
72680,65,M,medium,0.0
75154,14,F,,0.0
76243,30,F,medium,0.0
78918,31,M,low,1.0
81676,56,F,high,1.0
94902,52,M,medium,1.0
2583,22,F,low,0.0
21935,31,M,low,1.0
79862,69,M,medium,0.0
88120,66,F,medium,0.0
93393,35,F,low,1.0
3162,36,F,low,1.0
5509,30,M,low,0.0
12881,51,M,medium,1.0
15250,56,F,medium,1.0
29450,19,M,low,0.0
35902,35,F,low,0.0
38964,60,M,medium,1.0
44223,37,M,low,1.0
51175,46,F,low,1.0
57630,37,F,low,1.0
72111,52,M,medium,1.0
94173,28,M,low,0.0
94263,63,F,high,0.0
19617,63,F,high,0.0
21961,34,M,medium,0.0
36800,30,F,low,0.0
38010,27,F,low,0.0
77759,23,M,low,0.0
85251,45,M,medium,1.0
4844,27,M,low,0.0
6151,59,M,high,1.0
7028,24,M,low,0.0
9304,55,F,medium,1.0
10570,26,F,low,0.0
13902,19,M,low,0.0
15232,54,M,medium,1.0
16520,51,F,high,1.0
18401,21,M,low,0.0
21508,69,M,low,0.0
22099,39,M,low,0.0
26963,58,M,high,1.0
27703,15,M,,0.0
32732,34,F,low,0.0
40351,62,F,high,1.0
40890,70,F,low,0.0
47351,49,M,low,1.0
50055,16,M,medium,0.0
55492,68,F,high,0.0
56735,36,M,low,1.0
59085,70,F,high,0.0
60050,57,M,high,1.0
61167,51,M,medium,1.0
72525,53,F,high,1.0
79992,30,F,low,0.0
92433,19,M,low,0.0
97156,50,M,low,1.0
8581,69,F,medium,0.0
12146,35,M,low,0.0
15282,45,F,low,1.0
18709,19,F,medium,0.0
22589,58,M,medium,1.0
26901,61,F,high,1.0
35155,60,M,high,1.0
40400,25,F,medium,0.0
41844,58,F,medium,1.0
44165,52,F,high,1.0
52246,32,F,low,0.0
57117,47,F,low,1.0
60842,53,F,high,1.0
69131,32,M,low,0.0
71085,16,F,low,0.0
76444,62,F,high,1.0
81544,69,F,high,0.0
85712,23,M,low,0.0
4581,37,F,low,1.0
5527,57,F,medium,1.0
10109,60,F,medium,1.0
17992,16,M,low,0.0
25354,39,M,medium,1.0
25851,60,F,medium,1.0
26328,36,F,medium,1.0
30246,40,F,low,1.0
39090,33,M,low,0.0
45692,26,F,low,0.0
46695,68,M,low,0.0
54135,57,M,high,1.0
63708,38,M,medium,1.0
71140,67,M,medium,0.0
77411,44,M,low,1.0
83174,69,M,low,0.0
86312,33,M,low,0.0
92718,16,M,low,0.0
98653,20,M,low,0.0
11222,30,M,low,0.0
11834,58,F,high,1.0
17356,24,M,low,0.0
17367,20,M,low,0.0
24448,58,M,medium,1.0
34182,64,F,high,0.0
41333,23,M,medium,0.0
55350,53,M,medium,1.0
73982,52,M,medium,1.0
75020,43,F,low,1.0
87248,51,M,high,1.0
88344,70,F,medium,0.0
93087,37,M,low,1.0
7761,31,F,medium,0.0
10943,17,M,low,0.0
16943,53,M,medium,1.0
17715,64,F,medium,0.0
34375,68,M,medium,0.0
34963,29,M,medium,0.0
37035,55,M,medium,1.0
38442,36,M,low,0.0
39752,30,F,low,0.0
41752,60,F,medium,1.0
57257,17,M,low,0.0
63612,16,M,low,0.0
66871,45,F,low,1.0
81145,31,M,medium,0.0
90402,47,M,low,1.0
95926,68,M,medium,0.0
12587,39,M,medium,0.0
21675,56,F,high,1.0
30339,18,F,low,0.0
53532,44,M,low,1.0
58376,13,F,,0.0
60120,13,M,,0.0
75515,42,M,medium,1.0
93296,12,F,,0.0
93588,15,M,,0.0
119,37,M,medium,0.0
10367,24,F,low,0.0
15223,12,M,,0.0
18189,17,M,low,0.0
20687,59,F,medium,1.0
29804,32,F,low,0.0
34965,27,F,medium,0.0
37182,40,F,low,1.0
42589,22,F,medium,0.0
42776,12,F,,0.0
47302,32,M,low,0.0
54475,15,M,,0.0
56731,19,M,medium,0.0
60837,60,M,high,1.0
62732,48,F,low,1.0
65292,15,M,,0.0
67427,61,M,high,1.0
86681,15,M,,0.0
86947,22,F,low,0.0
88339,70,F,high,0.0
5781,22,F,low,0.0
6355,33,F,low,1.0
8453,29,F,low,0.0
12178,69,M,low,0.0
15934,60,F,medium,1.0
20719,32,F,medium,0.0
29626,21,M,low,0.0
54204,33,M,low,1.0
87051,33,F,low,0.0
88415,23,M,low,0.0
95562,36,F,medium,1.0
5945,52,F,high,1.0
9753,61,M,high,1.0
14505,53,F,medium,1.0
16132,37,M,medium,0.0
18374,22,F,low,0.0
24419,55,F,high,1.0
28186,14,M,,0.0
34283,59,M,high,1.0
35369,63,M,high,0.0
44381,67,F,low,0.0
44979,58,F,medium,1.0
47092,59,M,medium,1.0
52675,37,F,low,1.0
63311,60,F,medium,1.0
63993,37,M,low,1.0
66585,42,M,low,1.0
68847,51,F,high,1.0
78320,31,F,low,0.0
88667,49,M,low,1.0
92497,47,F,medium,1.0
96770,25,M,low,0.0
97743,14,F,,0.0
3142,55,M,high,1.0
8977,47,M,medium,1.0
17403,38,F,low,1.0
34000,55,M,high,1.0
37831,23,M,low,0.0
41590,21,F,medium,0.0
73187,44,F,low,1.0
78109,35,M,low,1.0
78388,13,F,,0.0
89074,69,F,high,0.0
90780,51,F,high,1.0
93193,38,M,low,1.0
4198,15,F,,0.0
11626,44,M,low,1.0
17692,54,M,medium,1.0
22156,17,F,low,0.0
23557,13,M,,0.0
28775,56,M,high,1.0
30190,52,F,high,1.0
36250,15,F,,0.0
37631,26,M,low,0.0
40795,44,M,low,1.0
43918,47,F,low,1.0
44689,56,F,medium,1.0
45685,66,F,low,0.0
51149,29,F,low,0.0
58758,45,F,low,1.0
61410,43,F,low,1.0
74949,14,F,,0.0
83062,20,F,low,1.0
84697,51,M,high,1.0
94221,36,F,low,1.0
8664,23,M,low,0.0
15204,25,M,low,1.0
18801,68,M,high,0.0
22859,63,M,medium,0.0
29232,14,F,,0.0
44441,69,M,low,0.0
52045,23,M,low,0.0
54048,69,M,medium,0.0
55268,21,F,low,0.0
55698,62,M,medium,1.0
66014,14,M,,0.0
73473,55,M,medium,1.0
74171,35,F,low,0.0
81971,15,M,,0.0
84276,56,M,high,1.0
89235,66,F,high,0.0
94957,38,M,low,1.0
38436,25,F,low,0.0
87696,59,F,medium,1.0
11550,58,F,high,1.0
28885,43,M,low,0.0
70920,33,M,medium,0.0
80445,22,M,low,0.0
13228,32,F,low,0.0
19454,45,F,medium,1.0
29941,15,F,,0.0
63304,14,M,,0.0
90053,41,F,low,1.0
13227,36,M,low,1.0
79935,20,M,low,0.0
62720,24,F,medium,0.0
66097,45,M,low,1.0
92687,27,M,low,0.0
96892,27,M,low,1.0
77970,46,F,low,0.0
61430,51,F,medium,1.0
69300,70,M,low,0.0
71065,44,F,low,1.0
90790,43,M,low,1.0
32232,37,M,low,0.0
67677,16,M,low,0.0
99152,56,F,high,1.0
93023,34,M,medium,1.0
6751,69,F,medium,0.0
24730,28,M,low,0.0
616,50,M,low,1.0
13977,62,M,high,1.0
33441,19,F,low,0.0
87481,43,M,low,1.0
84943,25,F,low,0.0
89658,31,F,medium,1.0
39526,21,F,low,0.0
17475,41,M,low,1.0
32090,27,M,low,0.0
53459,64,M,medium,0.0
74978,39,F,low,1.0
16626,21,M,low,0.0
75018,69,M,high,0.0
35113,19,F,low,0.0
54021,41,F,low,1.0
86103,44,M,low,1.0
87488,26,F,low,0.0
12834,49,M,medium,1.0
18672,31,F,low,0.0
68052,70,F,medium,0.0
40813,44,M,low,1.0
57458,13,F,,0.0
80471,58,M,medium,1.0
2570,24,F,low,0.0
2704,56,F,high,1.0
5440,39,M,low,1.0
39742,49,M,low,1.0
51829,20,M,low,0.0
2992,33,M,low,0.0
74282,58,F,high,1.0
78573,58,M,medium,1.0
58693,64,F,high,0.0
2345,14,M,,0.0
28131,35,M,low,0.0
12894,39,M,low,1.0
58549,46,F,low,1.0
65694,38,F,low,0.0
16940,55,M,medium,1.0
23351,30,M,low,1.0
34431,65,M,high,0.0
41998,54,F,medium,1.0
92757,22,M,low,0.0
5266,41,M,low,1.0
21633,21,F,low,0.0
54611,13,M,,0.0
61918,39,F,medium,1.0
71611,61,F,high,1.0
82869,49,F,low,1.0
10561,60,M,medium,1.0
37688,48,M,medium,1.0
62638,26,F,low,0.0
83408,13,F,,0.0
33126,21,M,low,0.0
93979,50,M,low,1.0
97096,21,M,low,0.0
1022,20,M,low,0.0
86912,18,M,low,0.0
30405,12,M,,0.0
32049,59,F,high,1.0
45514,49,F,low,1.0
54870,57,M,high,1.0
76939,41,M,low,1.0
91622,45,F,low,1.0
7787,17,M,low,0.0
33398,53,M,high,1.0
84127,26,F,low,0.0
354,63,F,high,0.0
10566,31,F,medium,0.0
49106,39,F,low,0.0
62046,58,M,medium,0.0
95172,24,F,low,1.0
31014,42,F,low,1.0
65628,70,M,low,0.0
65970,59,F,medium,1.0
91116,33,M,medium,0.0
3871,59,F,high,1.0
16565,53,F,medium,1.0
47415,21,M,low,0.0
48910,26,F,medium,0.0
78667,58,F,medium,1.0
15382,24,F,low,1.0
19232,49,M,low,1.0
60529,62,F,high,1.0
62226,54,M,high,1.0
67766,29,F,medium,1.0
11435,19,F,medium,0.0
19276,45,F,medium,1.0
25164,32,F,low,0.0
28419,48,M,low,1.0
94049,33,M,low,0.0
20345,52,M,high,1.0
12354,28,F,low,0.0
25121,63,M,high,0.0
38033,47,F,low,1.0
41647,25,M,medium,0.0
92357,55,F,high,1.0
9581,12,M,,0.0
10317,16,F,low,0.0
51064,68,M,low,0.0
4212,41,F,low,0.0
77682,19,M,low,0.0
16929,55,M,high,1.0
47988,54,F,high,1.0
66845,46,M,low,1.0
66279,26,M,medium,0.0
90146,17,F,low,0.0
14768,22,F,low,0.0
17141,20,M,medium,0.0
20426,30,M,low,0.0
24160,68,F,high,0.0
25656,18,F,low,0.0
64860,34,F,low,0.0
89623,37,M,low,1.0
1350,18,M,low,0.0
72112,58,M,high,1.0
96406,55,M,medium,1.0
6911,19,F,low,0.0
8295,66,M,high,0.0
44446,59,M,high,1.0
58389,21,M,low,0.0
38577,45,F,low,0.0
48554,14,M,,0.0
90041,22,F,medium,0.0
90148,66,M,low,0.0
4927,51,M,medium,1.0
6057,52,M,high,1.0
8658,43,M,low,1.0
55874,68,M,high,0.0
56517,16,M,low,0.0
57332,57,F,high,1.0
65123,47,F,low,1.0
79259,28,M,medium,1.0
81229,70,M,low,0.0
82495,40,F,low,0.0
41557,20,F,low,0.0
41952,68,F,low,0.0
47774,64,F,high,0.0
9402,25,F,low,0.0
19402,55,F,medium,1.0
41772,51,M,high,1.0
43828,64,F,high,0.0
24156,34,F,low,1.0
50474,44,M,low,0.0
87595,22,M,low,0.0
2311,57,M,medium,1.0
39924,50,F,low,1.0
85995,36,M,low,1.0
87919,58,F,medium,1.0
89265,48,M,medium,1.0
23358,51,M,medium,1.0
65723,31,F,low,0.0
94141,27,M,low,1.0
22257,70,F,high,0.0
26252,61,F,medium,1.0
40577,63,M,high,0.0
49942,56,F,medium,1.0
54028,45,M,medium,1.0
57731,66,M,medium,0.0
62066,29,F,low,0.0
64075,49,F,medium,1.0
89687,53,M,high,1.0
53322,36,M,low,0.0
69112,49,M,low,1.0
12725,15,F,,0.0
36217,48,F,medium,1.0
41713,43,F,low,1.0
44281,20,F,low,1.0
49965,59,M,high,1.0
15129,62,F,medium,1.0
41777,13,F,,0.0
60358,42,M,low,1.0
62460,57,M,high,1.0
63882,50,F,low,1.0
78170,44,M,low,1.0
92096,48,F,medium,1.0
60628,43,F,medium,0.0
65939,34,M,medium,0.0
68985,41,F,medium,1.0
83612,39,F,low,1.0
22078,66,F,high,0.0
42802,31,M,low,0.0
57413,65,M,high,0.0
70331,52,M,high,1.0
88249,40,M,low,1.0
90718,52,F,medium,1.0
5054,49,F,low,1.0
53653,55,F,medium,1.0
22760,50,M,low,1.0
27429,44,F,low,1.0
42657,17,F,low,0.0
60860,20,F,low,0.0
78487,16,F,low,0.0
17583,70,F,high,0.0
28760,45,M,low,1.0
65686,20,F,low,0.0
85063,68,M,low,0.0
2250,16,F,low,0.0
57586,53,F,medium,1.0
62627,17,F,medium,0.0
68923,18,M,low,0.0
96915,23,F,medium,0.0
3505,14,F,,0.0
8194,16,F,low,0.0
28356,57,M,high,1.0
33278,39,F,low,1.0
42005,18,F,low,0.0
44439,62,F,high,1.0
55152,18,F,low,1.0
58464,16,F,medium,0.0
90587,55,F,high,1.0
24095,38,F,low,0.0
31884,28,F,low,0.0
37858,65,F,high,0.0
1726,48,F,medium,1.0
19462,43,F,low,1.0
55004,45,M,low,1.0
66272,28,F,low,0.0
93246,26,M,low,0.0
99565,15,F,,0.0
53878,55,M,medium,1.0
93510,41,F,low,1.0
30043,69,M,high,0.0
49309,24,F,low,0.0
50060,19,F,medium,0.0
68594,28,M,low,0.0
79294,50,M,low,1.0
29796,56,M,medium,1.0
33168,67,M,low,0.0
98486,23,M,low,1.0
42061,50,M,low,1.0
44882,39,F,low,0.0
53125,37,F,medium,1.0
3674,27,M,medium,0.0
6681,48,F,low,1.0
6988,61,F,medium,1.0
11542,44,M,low,1.0
31271,31,M,low,0.0
73075,24,F,low,0.0
98571,20,F,low,0.0
8845,65,F,high,0.0
85601,35,M,low,1.0
92339,56,F,medium,1.0
93584,42,M,medium,1.0
99404,30,M,medium,0.0
6707,52,F,medium,1.0
12826,30,F,low,0.0
22370,20,F,low,0.0
65646,50,M,low,1.0
98683,29,F,low,0.0
10825,62,F,high,1.0
30672,34,F,low,0.0
7811,59,M,high,1.0
23071,62,M,high,1.0
42590,42,M,low,1.0
47946,56,F,high,1.0
82697,67,F,high,0.0
10481,21,M,low,0.0
3413,48,F,low,1.0
94238,19,M,medium,0.0
71470,14,F,,0.0
