id,age,gender,country,latitude,longitude,traffic_source,days_since_lo,cancellations,returns,no_orders,no_items,items_per_order,total_spend,avg_order_value,income_category,children_at_home
75321,46,F,Brazil,-4.983693852,-58.06006844,Organic,69.0,0.0,0.0,1,2,2.0,109.66000366210936,109.66000366210936,low,1.0
20683,15,F,Brazil,-3.988272986,-58.60208978,Organic,192.0,0.0,0.0,1,1,1.0,141.6199951171875,141.6199951171875,none,0.0
24230,51,F,Brazil,-3.988272986,-58.60208978,Search,296.0,0.0,0.0,1,2,2.0,140.89999961853027,140.89999961853027,high,1.0
36097,68,F,Brazil,-3.988272986,-58.60208978,Organic,413.0,0.0,0.0,1,3,3.0,134.0,134.0,high,0.0
56458,42,M,Brazil,-3.988272986,-58.60208978,Search,728.0,0.0,0.0,1,1,1.0,25.0,25.0,low,1.0
67478,63,F,Brazil,-3.988272986,-58.60208978,Search,154.0,0.0,0.0,1,1,1.0,133.0,133.0,high,0.0
68723,15,M,Brazil,-3.988272986,-58.60208978,Search,122.0,0.0,0.0,1,1,1.0,35.0,35.0,none,0.0
84064,62,F,Brazil,-3.988272986,-58.60208978,Search,672.0,0.0,0.0,1,1,1.0,18.989999771118164,18.989999771118164,high,1.0
91950,57,F,Brazil,-3.988272986,-58.60208978,Search,713.0,0.0,0.0,1,1,1.0,38.119998931884766,38.119998931884766,high,1.0
98673,62,M,Brazil,-3.988272986,-58.60208978,Facebook,140.0,0.0,0.0,1,1,1.0,15.0,15.0,high,1.0
1378,16,M,Brazil,-3.174438416,-58.77666913,Organic,128.0,0.0,0.0,2,2,1.0,28.719999313354492,14.359999656677246,low,0.0
3841,65,M,Brazil,-3.174438416,-58.77666913,Search,48.0,0.0,0.0,1,1,1.0,160.0,160.0,medium,0.0
48585,41,M,Brazil,-3.174438416,-58.77666913,Organic,159.0,0.0,0.0,1,1,1.0,98.0,98.0,low,1.0
77528,19,F,Brazil,-3.174438416,-58.77666913,Email,263.0,0.0,0.0,1,3,3.0,77.96999931335449,77.96999931335449,medium,0.0
20752,51,F,Brazil,-3.789090328,-59.52875462,Email,508.0,0.0,0.0,1,3,3.0,140.9699993133545,140.9699993133545,medium,1.0
79211,63,F,Brazil,-3.789090328,-59.52875462,Facebook,20.0,0.0,0.0,1,1,1.0,18.989999771118164,18.989999771118164,high,0.0
80053,29,M,Brazil,-3.789090328,-59.52875462,Search,168.0,1.0,0.0,1,2,2.0,128.9900016784668,128.9900016784668,medium,0.0
86640,58,F,Brazil,-3.789090328,-59.52875462,Search,483.0,0.0,0.0,1,1,1.0,127.51000213623048,127.51000213623048,medium,1.0
34135,20,F,Brazil,-4.957320329,-59.53483513,Search,15.0,0.0,0.0,1,1,1.0,270.0,270.0,low,0.0
50133,15,F,Brazil,-4.957320329,-59.53483513,Search,440.0,0.0,0.0,1,1,1.0,35.0,35.0,none,0.0
1963,34,F,Brazil,-2.52987936,-59.63838229,Organic,278.0,0.0,0.0,1,1,1.0,19.13999938964844,19.13999938964844,low,0.0
14939,63,M,Brazil,-2.52987936,-59.63838229,Search,179.0,0.0,0.0,1,1,1.0,30.0,30.0,medium,0.0
44922,41,F,Brazil,-2.52987936,-59.63838229,Search,233.0,0.0,0.0,1,1,1.0,29.989999771118164,29.989999771118164,medium,1.0
2904,63,F,Brazil,-3.031121105,-59.91602052,Search,100.0,0.0,0.0,1,2,2.0,130.95000076293945,130.95000076293945,high,0.0
11092,31,F,Brazil,-3.031121105,-59.91602052,Search,54.0,1.0,0.0,1,1,1.0,16.079999923706055,16.079999923706055,low,0.0
31231,66,M,Brazil,-3.031121105,-59.91602052,Search,584.0,0.0,0.0,1,1,1.0,69.94999694824219,69.94999694824219,high,0.0
49824,45,F,Brazil,-3.031121105,-59.91602052,Search,133.0,0.0,0.0,1,2,2.0,72.0999984741211,72.0999984741211,low,1.0
61558,56,F,Brazil,-3.031121105,-59.91602052,Organic,113.0,1.0,0.0,1,2,2.0,47.64999961853027,47.64999961853027,high,1.0
63848,62,M,Brazil,-3.031121105,-59.91602052,Search,4.0,0.0,1.0,1,1,1.0,85.0,85.0,high,1.0
26395,45,F,Brazil,-3.064359278,-59.93121428,Search,78.0,0.0,0.0,1,1,1.0,32.18000030517578,32.18000030517578,low,1.0
34838,60,M,Brazil,-3.064359278,-59.93121428,Search,615.0,0.0,0.0,1,1,1.0,25.0,25.0,medium,1.0
49979,66,M,Brazil,-3.064359278,-59.93121428,Email,210.0,0.0,0.0,3,5,1.6666666666666667,259.98999786376953,86.66333262125652,medium,0.0
55073,46,F,Brazil,-3.064359278,-59.93121428,Search,326.0,0.0,0.0,1,1,1.0,69.0,69.0,medium,1.0
59910,12,F,Brazil,-3.064359278,-59.93121428,Search,348.0,0.0,0.0,1,1,1.0,21.989999771118164,21.989999771118164,none,0.0
60170,46,F,Brazil,-3.064359278,-59.93121428,Search,278.0,0.0,0.0,2,2,1.0,60.06000041961669,30.030000209808346,low,0.0
65485,64,M,Brazil,-3.064359278,-59.93121428,Search,344.0,0.0,0.0,1,1,1.0,248.8500061035156,248.8500061035156,high,0.0
71786,20,F,Brazil,-3.064359278,-59.93121428,Search,244.0,0.0,0.0,1,2,2.0,973.4599990844727,973.4599990844727,low,0.0
89507,28,M,Brazil,-3.064359278,-59.93121428,Search,13.0,0.0,0.0,1,1,1.0,8.989999771118164,8.989999771118164,low,0.0
99252,21,M,Brazil,-3.064359278,-59.93121428,Search,59.0,0.0,0.0,1,1,1.0,15.0,15.0,low,0.0
52486,59,M,Brazil,-3.077894154,-59.93274186,Search,239.0,1.0,0.0,1,2,2.0,185.48999786376953,185.48999786376953,medium,1.0
54427,28,F,Brazil,-3.077894154,-59.93274186,Search,584.0,0.0,0.0,1,1,1.0,5.980000019073486,5.980000019073486,low,0.0
57436,29,M,Brazil,-3.077894154,-59.93274186,Search,535.0,0.0,0.0,1,1,1.0,45.5,45.5,low,0.0
57438,57,F,Brazil,-3.077894154,-59.93274186,Search,635.0,0.0,0.0,1,2,2.0,84.27000045776367,84.27000045776367,medium,1.0
71456,60,F,Brazil,-3.077894154,-59.93274186,Search,106.0,0.0,0.0,1,1,1.0,49.25,49.25,medium,1.0
83826,68,M,Brazil,-3.077894154,-59.93274186,Search,122.0,0.0,0.0,1,1,1.0,109.0,109.0,low,0.0
12153,32,F,Brazil,-3.102088872,-59.93719456,Search,48.0,0.0,0.0,2,4,2.0,156.80000114440918,78.40000057220459,low,1.0
14722,37,M,Brazil,-3.102088872,-59.93719456,Organic,308.0,0.0,0.0,2,3,1.5,100.39000129699707,50.195000648498535,low,0.0
41179,19,F,Brazil,-3.102088872,-59.93719456,Organic,577.0,0.0,0.0,1,2,2.0,191.79000091552734,191.79000091552734,low,0.0
48058,62,F,Brazil,-3.102088872,-59.93719456,Search,620.0,0.0,0.0,1,2,2.0,49.96999931335449,49.96999931335449,high,1.0
77122,56,M,Brazil,-3.102088872,-59.93719456,Search,56.0,1.0,0.0,1,1,1.0,37.7400016784668,37.7400016784668,medium,1.0
11773,63,M,Brazil,-3.046072681,-59.9390436,Search,694.0,0.0,0.0,1,1,1.0,39.0,39.0,high,0.0
90769,43,M,Brazil,-3.046072681,-59.9390436,Email,152.0,0.0,0.0,1,2,2.0,42.94000053405762,42.94000053405762,low,0.0
99922,37,F,Brazil,-3.046072681,-59.9390436,Search,586.0,0.0,0.0,1,1,1.0,53.549999237060554,53.549999237060554,low,1.0
1613,48,F,Brazil,-3.023137877,-59.93926158,Search,61.0,0.0,0.0,1,1,1.0,19.950000762939453,19.950000762939453,medium,1.0
20268,26,M,Brazil,-3.023137877,-59.93926158,Search,678.0,0.0,0.0,2,2,1.0,37.55000019073486,18.77500009536743,low,0.0
35949,40,F,Brazil,-3.023137877,-59.93926158,Search,689.0,0.0,0.0,1,1,1.0,88.0,88.0,medium,1.0
55169,21,M,Brazil,-3.023137877,-59.93926158,Search,289.0,0.0,1.0,1,2,2.0,197.93999481201172,197.93999481201172,low,0.0
69586,64,M,Brazil,-3.023137877,-59.93926158,Search,73.0,0.0,0.0,1,1,1.0,178.0,178.0,high,0.0
69720,32,M,Brazil,-3.023137877,-59.93926158,Search,593.0,0.0,0.0,1,4,4.0,157.92000198364258,157.92000198364258,medium,1.0
69842,30,F,Brazil,-3.023137877,-59.93926158,Search,66.0,0.0,1.0,1,1,1.0,79.13999938964845,79.13999938964845,low,1.0
78814,34,M,Brazil,-3.023137877,-59.93926158,Organic,102.0,0.0,0.0,1,1,1.0,41.9900016784668,41.9900016784668,low,0.0
82210,63,F,Brazil,-3.023137877,-59.93926158,Search,150.0,0.0,0.0,2,4,2.0,181.1599998474121,90.57999992370605,high,0.0
86007,49,M,Brazil,-3.023137877,-59.93926158,Search,459.0,1.0,0.0,1,1,1.0,9.359999656677246,9.359999656677246,low,1.0
32200,36,M,Brazil,-3.056859522,-59.9454816,Search,317.0,0.0,0.0,1,1,1.0,25.950000762939453,25.950000762939453,low,0.0
37064,40,F,Brazil,-3.056859522,-59.9454816,Search,272.0,0.0,0.0,1,2,2.0,96.59000015258789,96.59000015258789,low,0.0
92104,33,F,Brazil,-3.056859522,-59.9454816,Organic,85.0,0.0,0.0,4,5,1.25,357.2499966621399,89.31249916553497,low,0.0
79644,67,F,Brazil,-3.042904323,-59.94778507,Email,161.0,0.0,1.0,3,3,1.0,228.71000480651853,76.23666826883951,high,0.0
358,39,M,Brazil,-3.053612225,-59.96145833,Organic,224.0,0.0,0.0,1,1,1.0,32.0,32.0,low,1.0
20588,66,M,Brazil,-3.053612225,-59.96145833,Organic,93.0,0.0,0.0,1,1,1.0,49.9900016784668,49.9900016784668,medium,0.0
36647,45,F,Brazil,-3.053612225,-59.96145833,Search,239.0,1.0,0.0,1,1,1.0,25.989999771118164,25.989999771118164,low,1.0
40742,27,F,Brazil,-3.053612225,-59.96145833,Search,669.0,1.0,0.0,1,1,1.0,84.0,84.0,medium,0.0
55512,55,F,Brazil,-3.053612225,-59.96145833,Search,276.0,0.0,0.0,1,2,2.0,33.079999923706055,33.079999923706055,high,1.0
65366,40,M,Brazil,-3.053612225,-59.96145833,Search,261.0,0.0,0.0,1,1,1.0,44.0,44.0,low,1.0
68866,55,F,Brazil,-3.053612225,-59.96145833,Search,23.0,0.0,0.0,2,2,1.0,53.97999954223633,26.989999771118164,high,1.0
77558,55,M,Brazil,-3.053612225,-59.96145833,Display,444.0,0.0,0.0,1,1,1.0,39.9900016784668,39.9900016784668,medium,1.0
43985,51,F,Brazil,-3.015203258,-59.96264075,Search,289.0,0.0,0.0,1,1,1.0,103.1999969482422,103.1999969482422,high,0.0
49237,32,F,Brazil,-3.015203258,-59.96264075,Search,12.0,0.0,0.0,4,6,1.5,332.4100036621094,83.10250091552734,low,0.0
55424,46,F,Brazil,-3.015203258,-59.96264075,Organic,305.0,0.0,0.0,1,2,2.0,65.89000129699707,65.89000129699707,low,1.0
70890,20,M,Brazil,-3.015203258,-59.96264075,Search,622.0,0.0,0.0,1,2,2.0,194.0,194.0,medium,0.0
74853,32,F,Brazil,-3.015203258,-59.96264075,Search,134.0,0.0,0.0,2,4,2.0,1009.890007019043,504.9450035095215,low,0.0
75910,20,M,Brazil,-3.015203258,-59.96264075,Email,355.0,0.0,0.0,1,1,1.0,69.94999694824219,69.94999694824219,low,0.0
83956,18,M,Brazil,-3.015203258,-59.96264075,Search,280.0,0.0,2.0,1,1,1.0,45.0,45.0,low,0.0
90475,16,M,Brazil,-3.015203258,-59.96264075,Facebook,256.0,0.0,0.0,2,2,1.0,90.3700008392334,45.1850004196167,low,0.0
3313,28,F,Brazil,-3.078807342,-59.96522093,Search,411.0,1.0,0.0,1,1,1.0,18.100000381469727,18.100000381469727,low,0.0
7239,61,F,Brazil,-3.078807342,-59.96522093,Organic,194.0,0.0,0.0,1,1,1.0,29.950000762939453,29.950000762939453,high,1.0
73850,46,F,Brazil,-3.078807342,-59.96522093,Search,49.0,0.0,0.0,2,3,1.5,306.0,153.0,low,1.0
82432,67,M,Brazil,-3.078807342,-59.96522093,Facebook,117.0,0.0,0.0,2,3,1.5,336.9900016784668,168.4950008392334,medium,0.0
95232,37,F,Brazil,-3.078807342,-59.96522093,Search,502.0,0.0,0.0,1,1,1.0,131.94000244140625,131.94000244140625,low,0.0
10188,43,F,Brazil,-3.023093873,-59.96907469,Search,621.0,0.0,0.0,1,2,2.0,56.0,56.0,low,1.0
35254,24,M,Brazil,-3.023093873,-59.96907469,Email,46.0,0.0,0.0,2,2,1.0,137.98999786376953,68.99499893188477,low,0.0
38961,36,M,Brazil,-3.023093873,-59.96907469,Organic,121.0,0.0,0.0,1,1,1.0,203.9900054931641,203.9900054931641,medium,1.0
55920,15,M,Brazil,-3.023093873,-59.96907469,Search,254.0,0.0,0.0,1,1,1.0,46.97999954223633,46.97999954223633,none,0.0
57775,32,F,Brazil,-3.023093873,-59.96907469,Search,132.0,0.0,0.0,1,1,1.0,32.0,32.0,medium,1.0
85130,32,M,Brazil,-3.022190633,-59.97523801,Search,282.0,0.0,0.0,1,4,4.0,224.88000106811523,224.88000106811523,low,0.0
2821,22,F,Brazil,-1.372387836,-59.98896544,Search,717.0,0.0,0.0,1,1,1.0,99.0,99.0,medium,0.0
62457,39,M,Brazil,-1.372387836,-59.98896544,Search,60.0,0.0,0.0,1,1,1.0,108.0,108.0,low,0.0
64768,32,M,Brazil,-1.372387836,-59.98896544,Search,24.0,0.0,0.0,2,2,1.0,62.0,31.0,medium,1.0
12173,43,M,Brazil,-3.140100586,-59.9893182,Search,184.0,0.0,0.0,1,1,1.0,48.959999084472656,48.959999084472656,low,1.0
12735,44,F,Brazil,-3.140100586,-59.9893182,Search,520.0,0.0,0.0,1,2,2.0,102.98999977111816,102.98999977111816,low,1.0
18644,62,F,Brazil,-3.140100586,-59.9893182,Search,153.0,0.0,0.0,2,4,2.0,340.39000129699707,170.19500064849854,high,1.0
25395,41,M,Brazil,-3.140100586,-59.9893182,Search,441.0,0.0,0.0,1,1,1.0,98.0,98.0,low,1.0
29786,60,M,Brazil,-3.140100586,-59.9893182,Search,684.0,0.0,0.0,1,1,1.0,39.9900016784668,39.9900016784668,medium,1.0
35116,14,F,Brazil,-3.140100586,-59.9893182,Search,297.0,0.0,0.0,1,2,2.0,355.0,355.0,none,0.0
44828,40,M,Brazil,-3.140100586,-59.9893182,Facebook,499.0,0.0,0.0,1,1,1.0,50.0,50.0,medium,1.0
51048,37,F,Brazil,-3.140100586,-59.9893182,Search,2.0,0.0,0.0,3,5,1.6666666666666667,266.9199981689453,88.97333272298177,low,1.0
56176,67,M,Brazil,-3.140100586,-59.9893182,Search,160.0,1.0,0.0,1,1,1.0,35.09000015258789,35.09000015258789,high,0.0
58403,46,F,Brazil,-3.140100586,-59.9893182,Search,475.0,0.0,0.0,1,3,3.0,202.88000106811523,202.88000106811523,low,1.0
69906,21,M,Brazil,-3.140100586,-59.9893182,Facebook,576.0,0.0,0.0,1,1,1.0,34.9900016784668,34.9900016784668,low,0.0
86972,29,F,Brazil,-3.140100586,-59.9893182,Search,14.0,0.0,0.0,1,1,1.0,34.0,34.0,low,0.0
35491,22,M,Brazil,-3.135289973,-59.99085837,Organic,5.0,0.0,1.0,2,5,2.5,462.98999977111816,231.49499988555908,low,0.0
1439,33,F,Brazil,-3.02929341,-59.99409015,Search,179.0,0.0,0.0,1,1,1.0,94.0,94.0,low,0.0
21515,67,F,Brazil,-3.02929341,-59.99409015,Search,216.0,0.0,0.0,1,1,1.0,29.989999771118164,29.989999771118164,high,0.0
21956,69,F,Brazil,-3.02929341,-59.99409015,Search,113.0,1.0,0.0,2,2,1.0,273.29999923706055,136.64999961853027,medium,0.0
39743,50,M,Brazil,-3.02929341,-59.99409015,Search,10.0,0.0,0.0,1,1,1.0,24.0,24.0,low,1.0
63015,58,F,Brazil,-3.02929341,-59.99409015,Organic,269.0,0.0,0.0,2,4,2.0,206.7599983215332,103.3799991607666,high,1.0
82832,35,M,Brazil,-3.02929341,-59.99409015,Organic,318.0,1.0,0.0,1,1,1.0,40.0,40.0,low,0.0
86818,44,M,Brazil,-3.02929341,-59.99409015,Email,41.0,0.0,0.0,2,3,1.5,66.75,33.375,low,1.0
5619,47,M,Brazil,-3.084870225,-60.00264859,Search,438.0,0.0,0.0,1,2,2.0,373.4700012207031,373.4700012207031,low,1.0
10867,42,F,Brazil,-3.084870225,-60.00264859,Search,56.0,0.0,0.0,2,2,1.0,51.5,25.75,medium,1.0
11374,69,M,Brazil,-3.084870225,-60.00264859,Search,10.0,0.0,0.0,1,1,1.0,109.98999786376952,109.98999786376952,low,0.0
24039,61,M,Brazil,-3.084870225,-60.00264859,Search,453.0,0.0,0.0,1,1,1.0,34.9900016784668,34.9900016784668,high,1.0
37472,20,M,Brazil,-3.084870225,-60.00264859,Search,493.0,0.0,0.0,1,1,1.0,22.0,22.0,low,0.0
46602,61,M,Brazil,-3.084870225,-60.00264859,Search,278.0,0.0,1.0,1,2,2.0,77.49999809265137,77.49999809265137,medium,1.0
64328,21,M,Brazil,-3.084870225,-60.00264859,Search,75.0,0.0,0.0,1,1,1.0,47.180000305175774,47.180000305175774,low,0.0
71446,31,F,Brazil,-3.084870225,-60.00264859,Search,34.0,0.0,0.0,1,2,2.0,43.0,43.0,low,0.0
72517,48,F,Brazil,-3.084870225,-60.00264859,Display,311.0,0.0,0.0,1,4,4.0,309.560001373291,309.560001373291,low,1.0
83232,40,M,Brazil,-3.084870225,-60.00264859,Search,168.0,0.0,0.0,1,2,2.0,154.5999984741211,154.5999984741211,low,1.0
84342,52,F,Brazil,-3.084870225,-60.00264859,Search,60.0,0.0,2.0,1,1,1.0,18.0,18.0,medium,1.0
91186,70,M,Brazil,-3.084870225,-60.00264859,Search,88.0,0.0,0.0,1,1,1.0,81.95999908447266,81.95999908447266,low,0.0
92779,67,M,Brazil,-3.084870225,-60.00264859,Search,633.0,0.0,0.0,1,1,1.0,39.0,39.0,low,0.0
92880,32,F,Brazil,-3.084870225,-60.00264859,Organic,79.0,0.0,0.0,1,3,3.0,328.2599983215332,328.2599983215332,low,1.0
46164,47,F,Brazil,-3.01264088,-60.00287275,Search,546.0,0.0,0.0,1,1,1.0,34.0,34.0,low,1.0
54442,70,M,Brazil,-3.031187913,-60.01965299,Search,350.0,0.0,0.0,1,1,1.0,89.94999694824217,89.94999694824217,medium,0.0
5873,64,F,Brazil,-3.112280152,-60.03765311,Search,50.0,0.0,0.0,1,1,1.0,99.5,99.5,high,0.0
17725,18,M,Brazil,-3.112280152,-60.03765311,Facebook,587.0,0.0,1.0,1,1,1.0,49.5,49.5,low,0.0
30800,14,F,Brazil,-3.112280152,-60.03765311,Email,305.0,0.0,0.0,1,1,1.0,45.0,45.0,none,0.0
47179,39,M,Brazil,-3.112280152,-60.03765311,Search,57.0,0.0,1.0,3,3,1.0,217.9900016784668,72.66333389282227,low,1.0
72445,53,M,Brazil,-3.112280152,-60.03765311,Search,301.0,0.0,0.0,1,1,1.0,148.99000549316406,148.99000549316406,medium,1.0
78726,66,M,Brazil,-3.112280152,-60.03765311,Search,327.0,0.0,0.0,2,2,1.0,34.239999771118164,17.119999885559082,medium,0.0
80926,48,F,Brazil,-3.112280152,-60.03765311,Search,94.0,0.0,1.0,1,1,1.0,17.979999542236328,17.979999542236328,low,1.0
87047,57,M,Brazil,-3.112280152,-60.03765311,Search,395.0,1.0,0.0,1,1,1.0,65.0,65.0,high,1.0
98541,18,F,Brazil,-3.112280152,-60.03765311,Search,251.0,0.0,0.0,3,3,1.0,75.51000022888184,25.170000076293945,low,0.0
45738,39,F,Brazil,-3.119078966,-60.0389366,Search,125.0,1.0,0.0,2,2,1.0,61.9900016784668,30.9950008392334,low,1.0
53171,66,M,Brazil,-3.119078966,-60.0389366,Display,303.0,0.0,0.0,1,1,1.0,18.989999771118164,18.989999771118164,medium,0.0
72783,28,F,Brazil,-3.119078966,-60.0389366,Facebook,122.0,0.0,0.0,2,5,2.5,239.0,119.5,low,0.0
51339,60,M,Brazil,-3.105482683,-60.06396071,Email,658.0,1.0,0.0,1,2,2.0,84.0,84.0,medium,1.0
97687,61,M,Brazil,-3.105482683,-60.06396071,Organic,76.0,0.0,0.0,1,4,4.0,145.89999961853027,145.89999961853027,high,1.0
47560,42,F,Brazil,-3.072872026,-60.08094576,Search,513.0,1.0,0.0,1,4,4.0,392.73999786376953,392.73999786376953,low,1.0
87759,29,M,Brazil,-3.072872026,-60.08094576,Facebook,498.0,0.0,0.0,1,1,1.0,40.0,40.0,low,0.0
40933,64,M,Brazil,-3.770435805,-60.18321229,Facebook,32.0,0.0,0.0,2,3,1.5,205.93000602722168,102.96500301361084,high,0.0
77771,65,F,Brazil,-3.770435805,-60.18321229,Search,534.0,0.0,0.0,1,1,1.0,59.5,59.5,medium,0.0
92303,40,F,Brazil,-3.770435805,-60.18321229,Search,364.0,0.0,0.0,1,1,1.0,92.0,92.0,medium,1.0
11852,69,F,Brazil,-3.095361121,-60.48041684,Search,471.0,1.0,0.0,3,6,2.0,287.1999988555908,95.7333329518636,high,0.0
27676,22,M,Brazil,-3.095361121,-60.48041684,Search,499.0,0.0,0.0,1,1,1.0,79.5,79.5,low,0.0
33182,34,F,Brazil,-3.095361121,-60.48041684,Organic,78.0,0.0,0.0,1,1,1.0,9.989999771118164,9.989999771118164,medium,0.0
42636,38,M,Brazil,-3.095361121,-60.48041684,Search,411.0,0.0,0.0,1,1,1.0,25.0,25.0,low,1.0
49352,22,F,Brazil,-3.095361121,-60.48041684,Organic,145.0,0.0,0.0,1,1,1.0,198.0,198.0,medium,0.0
62248,22,F,Brazil,-3.095361121,-60.48041684,Search,156.0,0.0,0.0,3,3,1.0,487.97999000549316,162.6599966684977,low,0.0
73873,12,M,Brazil,-3.095361121,-60.48041684,Organic,275.0,0.0,0.0,2,4,2.0,426.4400005340576,213.2200002670288,none,0.0
87382,69,M,Brazil,-3.095361121,-60.48041684,Email,368.0,0.0,0.0,1,1,1.0,40.0,40.0,high,0.0
93431,41,F,Brazil,-3.095361121,-60.48041684,Search,2.0,0.0,0.0,1,1,1.0,51.02999877929688,51.02999877929688,low,0.0
4141,32,F,Brazil,-3.779835447,-60.69798501,Search,108.0,1.0,0.0,1,4,4.0,267.5,267.5,low,0.0
5203,23,M,Brazil,-3.779835447,-60.69798501,Organic,41.0,0.0,0.0,1,2,2.0,199.98000717163086,199.98000717163086,low,0.0
23023,63,F,Brazil,-3.779835447,-60.69798501,Search,8.0,0.0,0.0,1,3,3.0,122.5,122.5,medium,0.0
34168,21,M,Brazil,-3.779835447,-60.69798501,Facebook,17.0,0.0,0.0,2,4,2.0,267.52000427246094,133.76000213623047,medium,0.0
35169,44,F,Brazil,-3.779835447,-60.69798501,Search,21.0,0.0,0.0,1,2,2.0,73.9800033569336,73.9800033569336,low,0.0
61795,66,M,Brazil,-3.779835447,-60.69798501,Organic,43.0,1.0,0.0,1,1,1.0,49.9900016784668,49.9900016784668,medium,0.0
69168,22,M,Brazil,-3.779835447,-60.69798501,Search,298.0,0.0,0.0,1,1,1.0,36.0,36.0,low,0.0
603,51,F,Brazil,-3.291289693,-60.9582885,Organic,19.0,0.0,1.0,1,1,1.0,34.97999954223633,34.97999954223633,medium,0.0
10421,56,F,Brazil,-3.291289693,-60.9582885,Search,42.0,0.0,1.0,2,3,1.5,155.52000045776367,77.76000022888184,high,1.0
10736,12,F,Brazil,-3.291289693,-60.9582885,Search,145.0,0.0,0.0,1,2,2.0,127.98999786376953,127.98999786376953,none,0.0
14084,22,M,Brazil,-3.291289693,-60.9582885,Search,97.0,0.0,0.0,1,1,1.0,168.0,168.0,low,0.0
27928,39,F,Brazil,-3.291289693,-60.9582885,Search,118.0,0.0,0.0,1,1,1.0,53.5,53.5,medium,1.0
40173,59,M,Brazil,-3.291289693,-60.9582885,Search,559.0,0.0,0.0,1,1,1.0,65.0,65.0,medium,1.0
48756,49,M,Brazil,-3.291289693,-60.9582885,Search,485.0,0.0,0.0,1,2,2.0,226.5,226.5,low,1.0
51379,12,M,Brazil,-3.291289693,-60.9582885,Search,657.0,0.0,0.0,1,1,1.0,100.98999786376952,100.98999786376952,none,0.0
15537,13,F,Brazil,-6.458133124,-61.4460949,Search,414.0,0.0,1.0,1,1,1.0,81.2300033569336,81.2300033569336,none,0.0
20081,58,M,Brazil,-6.458133124,-61.4460949,Search,170.0,1.0,0.0,1,1,1.0,19.989999771118164,19.989999771118164,high,1.0
32421,12,M,Brazil,-6.458133124,-61.4460949,Search,80.0,0.0,0.0,1,1,1.0,29.40999984741211,29.40999984741211,none,0.0
65823,63,M,Brazil,-6.458133124,-61.4460949,Search,650.0,0.0,0.0,1,2,2.0,144.98999977111816,144.98999977111816,medium,0.0
79705,58,F,Brazil,-6.458133124,-61.4460949,Search,25.0,0.0,0.0,2,4,2.0,147.2200002670288,73.6100001335144,medium,1.0
91322,40,F,Brazil,-6.458133124,-61.4460949,Search,661.0,0.0,1.0,2,2,1.0,20.949999809265137,10.474999904632568,low,1.0
30693,49,F,Brazil,-7.362417987,-62.4853718,Search,383.0,2.0,0.0,1,1,1.0,126.2300033569336,126.2300033569336,low,1.0
45747,34,F,Brazil,-7.362417987,-62.4853718,Search,2.0,0.0,0.0,1,1,1.0,9.609999656677246,9.609999656677246,low,0.0
74014,13,F,Brazil,-7.362417987,-62.4853718,Search,2.0,0.0,0.0,1,2,2.0,37.489999771118164,37.489999771118164,none,0.0
84210,64,M,Brazil,-7.362417987,-62.4853718,Search,334.0,0.0,0.0,1,1,1.0,34.5,34.5,high,0.0
92131,65,F,Brazil,-7.362417987,-62.4853718,Search,84.0,1.0,0.0,2,2,1.0,153.5,76.75,high,0.0
96802,28,F,Brazil,-7.362417987,-62.4853718,Email,510.0,1.0,0.0,1,1,1.0,9.800000190734863,9.800000190734863,medium,0.0
99229,69,M,Brazil,-7.362417987,-62.4853718,Search,728.0,0.0,0.0,1,1,1.0,11.899999618530272,11.899999618530272,low,0.0
21072,27,F,Brazil,-4.439318343,-64.13980634,Organic,243.0,0.0,0.0,3,3,1.0,207.98999977111816,69.32999992370605,low,1.0
51965,60,F,Brazil,-4.439318343,-64.13980634,Search,138.0,0.0,0.0,3,6,2.0,277.7799987792969,92.5933329264323,medium,1.0
57335,66,M,Brazil,-4.439318343,-64.13980634,Search,3.0,0.0,0.0,1,1,1.0,54.5,54.5,medium,0.0
93337,30,F,Brazil,-4.439318343,-64.13980634,Search,91.0,1.0,1.0,1,1,1.0,76.5,76.5,low,1.0
20096,32,F,Brazil,-4.468254685,-65.52823255,Search,158.0,0.0,0.0,2,5,2.5,490.89999198913574,245.44999599456787,low,0.0
20208,42,F,Brazil,-4.468254685,-65.52823255,Search,141.0,0.0,0.0,3,3,1.0,287.5,95.83333333333333,low,1.0
54283,50,M,Brazil,-4.468254685,-65.52823255,Search,663.0,0.0,0.0,1,2,2.0,111.44999694824219,111.44999694824219,low,1.0
77830,53,M,Brazil,-4.468254685,-65.52823255,Search,87.0,0.0,0.0,2,2,1.0,243.0,121.5,high,1.0
83377,19,F,Brazil,-4.468254685,-65.52823255,Facebook,73.0,0.0,0.0,3,5,1.6666666666666667,266.9799995422363,88.99333318074544,low,0.0
64295,34,F,Brazil,-8.375326062,-65.81124237,Facebook,72.0,0.0,0.0,2,2,1.0,95.9900016784668,47.9950008392334,low,0.0
72033,63,F,Brazil,-8.375326062,-65.81124237,Facebook,222.0,0.0,0.0,1,1,1.0,34.0,34.0,high,0.0
78063,66,M,Brazil,-8.375326062,-65.81124237,Search,518.0,0.0,0.0,1,1,1.0,4.96999979019165,4.96999979019165,medium,0.0
